place_id,name,business_status,geometry,price_level,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng,fetch_date
ChIJTe5mWt892jER1MuC3N9oaV0,East Villa @ HomeTeamNS Bedok Reservoir,OPERATIONAL,"{'location': {'lat': 1.3414933, 'lng': 103.918978}, 'viewport': {'northeast': {'lat': 1.342835230291502, 'lng': 103.9203603802915}, 'southwest': {'lat': 1.340137269708498, 'lng': 103.9176624197085}}}",,249.0,4.8,"['lodging', 'point_of_interest', 'establishment']",900 Bedok North Road,,1.3414933,103.918978,080625
ChIJ__-_Mjk92jER5YRi3UfVgGg,FD Design Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3399611, 'lng': 103.9413186}, 'viewport': {'northeast': {'lat': 1.341198580291502, 'lng': 103.9427620802915}, 'southwest': {'lat': 1.338500619708498, 'lng': 103.9400641197085}}}",,,,"['lodging', 'general_contractor', 'point_of_interest', 'establishment']","Tampines Street 93, Block 9003",,1.3399611,103.9413186,080625
ChIJmcMlgT492jERiJRmnfV25F8,Alliance International Hostel Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.341892, 'lng': 103.942416}, 'viewport': {'northeast': {'lat': 1.343299730291502, 'lng': 103.9437131302915}, 'southwest': {'lat': 1.340601769708498, 'lng': 103.9410151697085}}}",,2.0,4.5,"['lodging', 'point_of_interest', 'establishment']","9008 Tampines Street 93, Singapore",,1.341892,103.942416,080625
ChIJAQAAUTo92jERvMckavwm-dc,QianJin | QianJin,OPERATIONAL,"{'location': {'lat': 1.3369845, 'lng': 103.9461047}, 'viewport': {'northeast': {'lat': 1.338094080291502, 'lng': 103.9474034802915}, 'southwest': {'lat': 1.335396119708498, 'lng': 103.9447055197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","Blk, 3017 Bedok North Street 5",,1.3369845,103.9461047,080625
ChIJJfnh-so92jERHAF6actPG58,Devarajan sudhamani Rakeshdev,OPERATIONAL,"{'location': {'lat': 1.3423571, 'lng': 103.9508822}, 'viewport': {'northeast': {'lat': 1.343649780291502, 'lng': 103.9522289802915}, 'southwest': {'lat': 1.340951819708498, 'lng': 103.9495310197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",106 Simei Street 1,,1.3423571,103.9508822,080625
ChIJAQAAUTo92jERvMckavwm-dc,QianJin | QianJin,OPERATIONAL,"{'location': {'lat': 1.3369845, 'lng': 103.9461047}, 'viewport': {'northeast': {'lat': 1.338094080291502, 'lng': 103.9474034802915}, 'southwest': {'lat': 1.335396119708498, 'lng': 103.9447055197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","Blk, 3017 Bedok North Street 5",,1.3369845,103.9461047,080625
ChIJE1wp9qY92jERwvvlL2y3j9A,Peng Wang,OPERATIONAL,"{'location': {'lat': 1.33521, 'lng': 103.947677}, 'viewport': {'northeast': {'lat': 1.336376780291502, 'lng': 103.9489889802915}, 'southwest': {'lat': 1.333678819708498, 'lng': 103.9462910197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",BLk 3018,,1.33521,103.947677,080625
ChIJn1-b2CU92jER7pvyLYfEfWQ,Cameron,OPERATIONAL,"{'location': {'lat': 1.3368116, 'lng': 103.9549938}, 'viewport': {'northeast': {'lat': 1.338207030291502, 'lng': 103.9563154802915}, 'southwest': {'lat': 1.335509069708498, 'lng': 103.9536175197085}}}",,119.0,3.4,"['lodging', 'point_of_interest', 'establishment']",393F Upper Changi Road,,1.3368116,103.9549938,080625
ChIJF9ePXYU92jERYLLxUO7aSt4,T315 TOLQ,OPERATIONAL,"{'location': {'lat': 1.3376836, 'lng': 103.9606893}, 'viewport': {'northeast': {'lat': 1.339023630291502, 'lng': 103.9621165802915}, 'southwest': {'lat': 1.336325669708498, 'lng': 103.9594186197085}}}",,13.0,4.5,"['lodging', 'point_of_interest', 'establishment']",Singapore,,1.3376836,103.9606893,080625
ChIJ2-F_0tk82jERiaeMeEZTO_o,Park Avenue Changi Hotel,OPERATIONAL,"{'location': {'lat': 1.3358833, 'lng': 103.963075}, 'viewport': {'northeast': {'lat': 1.337333780291502, 'lng': 103.9646951802915}, 'southwest': {'lat': 1.334635819708498, 'lng': 103.9619972197085}}}",,1526.0,4.1,"['lodging', 'point_of_interest', 'establishment']","2 Changi Business Park Avenue 1, Singapore",,1.3358833,103.963075,080625
ChIJD85J6Nk82jERHnPPIosAvUY,Dorsett,OPERATIONAL,"{'location': {'lat': 1.3341871, 'lng': 103.9639403}, 'viewport': {'northeast': {'lat': 1.335191230291502, 'lng': 103.9646916}, 'southwest': {'lat': 1.332493269708498, 'lng': 103.9616864}}}",,2528.0,4.3,"['lodging', 'point_of_interest', 'establishment']",3 Changi Business Park Central 1,,1.3341871,103.9639403,080625
ChIJO13aQVoa2jER6JhuYAXWVBA,SUTD Hostel,OPERATIONAL,"{'location': {'lat': 1.342119, 'lng': 103.9641467}, 'viewport': {'northeast': {'lat': 1.343228430291502, 'lng': 103.9656747802915}, 'southwest': {'lat': 1.340530469708498, 'lng': 103.9629768197085}}}",,177.0,4.3,"['lodging', 'point_of_interest', 'establishment']",59 Changi South Avenue 1,,1.342119,103.9641467,080625
ChIJdVs1eQA92jERukIHmD1vpq4,Park Avenue Changi pick-up,OPERATIONAL,"{'location': {'lat': 1.3358252, 'lng': 103.9634095}, 'viewport': {'northeast': {'lat': 1.337207430291502, 'lng': 103.9647791302915}, 'southwest': {'lat': 1.334509469708498, 'lng': 103.9620811697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","2 Changi Business Park Avenue 1, Singapore",,1.3358252,103.9634095,080625
ChIJF9ePXYU92jERYLLxUO7aSt4,T315 TOLQ,OPERATIONAL,"{'location': {'lat': 1.3376836, 'lng': 103.9606893}, 'viewport': {'northeast': {'lat': 1.339023630291502, 'lng': 103.9621165802915}, 'southwest': {'lat': 1.336325669708498, 'lng': 103.9594186197085}}}",,13.0,4.5,"['lodging', 'point_of_interest', 'establishment']",Singapore,,1.3376836,103.9606893,080625
ChIJt3PpXT892jERMIAbEw8sqlA,Bartleyo,OPERATIONAL,"{'location': {'lat': 1.3350882, 'lng': 103.9635677}, 'viewport': {'northeast': {'lat': 1.336330080291502, 'lng': 103.9648438802915}, 'southwest': {'lat': 1.333632119708498, 'lng': 103.9621459197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","5 Changi Business Park Central 1, Singapore",,1.3350882,103.9635677,080625
ChIJPV-ku7QI2jER0-78Eng_3gQ,Raffles Marina,OPERATIONAL,"{'location': {'lat': 1.3428554, 'lng': 103.6352005}, 'viewport': {'northeast': {'lat': 1.344193380291502, 'lng': 103.6365610302915}, 'southwest': {'lat': 1.341495419708498, 'lng': 103.6338630697085}}}",,3992.0,4.3,"['lodging', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",10 Tuas West Drive,,1.3428554,103.6352005,080625
ChIJyxFYnKEP2jERkxRYpd1Ap8c,Hall of Residence 6,OPERATIONAL,"{'location': {'lat': 1.3475567, 'lng': 103.68685}, 'viewport': {'northeast': {'lat': 1.349007530291502, 'lng': 103.6881526802915}, 'southwest': {'lat': 1.346309569708498, 'lng': 103.6854547197085}}}",,60.0,4.6,"['lodging', 'point_of_interest', 'establishment']","21 Lien Ying Chow Drive, Singapore",,1.3475567,103.68685,080625
ChIJyxFYnKEP2jERkxRYpd1Ap8c,Hall of Residence 6,OPERATIONAL,"{'location': {'lat': 1.3475567, 'lng': 103.68685}, 'viewport': {'northeast': {'lat': 1.349007530291502, 'lng': 103.6881526802915}, 'southwest': {'lat': 1.346309569708498, 'lng': 103.6854547197085}}}",,60.0,4.6,"['lodging', 'point_of_interest', 'establishment']","21 Lien Ying Chow Drive, Singapore",,1.3475567,103.68685,080625
ChIJF-Dd7r4P2jERVO0LjL7nn2E,Westwood Hostel Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.3492153, 'lng': 103.7016499}, 'viewport': {'northeast': {'lat': 1.350582580291502, 'lng': 103.7030778302915}, 'southwest': {'lat': 1.347884619708498, 'lng': 103.7003798697085}}}",,151.0,3.6,"['lodging', 'point_of_interest', 'establishment']",17 Jurong West Avenue 5,,1.3492153,103.7016499,080625
ChIJF-Dd7r4P2jERVO0LjL7nn2E,Westwood Hostel Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.3492153, 'lng': 103.7016499}, 'viewport': {'northeast': {'lat': 1.350582580291502, 'lng': 103.7030778302915}, 'southwest': {'lat': 1.347884619708498, 'lng': 103.7003798697085}}}",,151.0,3.6,"['lodging', 'point_of_interest', 'establishment']",17 Jurong West Avenue 5,,1.3492153,103.7016499,080625
ChIJC5qNMJQP2jERsLMqX3S04_w,Room Rent Boon Lay,OPERATIONAL,"{'location': {'lat': 1.34326, 'lng': 103.7054326}, 'viewport': {'northeast': {'lat': 1.344551830291502, 'lng': 103.7068271802915}, 'southwest': {'lat': 1.341853869708498, 'lng': 103.7041292197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","Jurong West Central 1, #03-130 Block 682C",,1.34326,103.7054326,080625
ChIJ4dRTN8QP2jERW89xovQ9u34,1925 Quarters Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3488044, 'lng': 103.7034043}, 'viewport': {'northeast': {'lat': 1.350210430291502, 'lng': 103.7047334302915}, 'southwest': {'lat': 1.347512469708498, 'lng': 103.7020354697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",7 Jurong West Avenue 5,,1.3488044,103.7034043,080625
ChIJjf9-K5MP2jERyZHI6pPw7Y8,Rotech Boon Lay,OPERATIONAL,"{'location': {'lat': 1.34798, 'lng': 103.7127625}, 'viewport': {'northeast': {'lat': 1.349183930291502, 'lng': 103.7138963802915}, 'southwest': {'lat': 1.346485969708498, 'lng': 103.7111984197085}}}",,1.0,1.0,"['lodging', 'point_of_interest', 'establishment']",210 Boon Lay Place,,1.34798,103.7127625,080625
ChIJbwwHLgAP2jERklWYdlZhVKU,Babor,OPERATIONAL,"{'location': {'lat': 1.3427554, 'lng': 103.7103647}, 'viewport': {'northeast': {'lat': 1.344198330291502, 'lng': 103.7117081302915}, 'southwest': {'lat': 1.341500369708498, 'lng': 103.7090101697085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","31 Boon Lay Drive, Singapore",,1.3427554,103.7103647,080625
ChIJPRk4llsP2jERmRuo3hJLySU,Coliwoo Boon Lay,OPERATIONAL,"{'location': {'lat': 1.3427554, 'lng': 103.7103647}, 'viewport': {'northeast': {'lat': 1.344198330291502, 'lng': 103.7117081302915}, 'southwest': {'lat': 1.341500369708498, 'lng': 103.7090101697085}}}",,371.0,4.1,"['lodging', 'point_of_interest', 'establishment']","31 Boon Lay Drive, Singapore",,1.3427554,103.7103647,080625
ChIJk3CnGAAP2jERfpWh3yWLlzc,Kedai lonte,OPERATIONAL,"{'location': {'lat': 1.3487412, 'lng': 103.718677}, 'viewport': {'northeast': {'lat': 1.350000280291502, 'lng': 103.7200243802915}, 'southwest': {'lat': 1.347302319708498, 'lng': 103.7173264197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","508 Jurong West Street 52, #01-166, Singapore",,1.3487412,103.718677,080625
ChIJh61vk1cP2jERXR98TAy8F08,aries trading,OPERATIONAL,"{'location': {'lat': 1.350315, 'lng': 103.7202294}, 'viewport': {'northeast': {'lat': 1.351759280291502, 'lng': 103.7215741802915}, 'southwest': {'lat': 1.349061319708498, 'lng': 103.7188762197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","458 Jurong West Street 41, #458 Block 458, Singapore",,1.350315,103.7202294,080625
ChIJj_0MhVsR2jERkM_Dv5Cat_g,Atdtgcgg,OPERATIONAL,"{'location': {'lat': 1.3430724, 'lng': 103.7381939}, 'viewport': {'northeast': {'lat': 1.344320930291502, 'lng': 103.7397973802915}, 'southwest': {'lat': 1.341622969708498, 'lng': 103.7370994197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","252 Jurong East Street 24, Singapore",,1.3430724,103.7381939,080625
ChIJzUNwn9MR2jERKzz9hJ2y2Ds,Rental Unit,OPERATIONAL,"{'location': {'lat': 1.3422743, 'lng': 103.7400719}, 'viewport': {'northeast': {'lat': 1.343531980291502, 'lng': 103.7414796302915}, 'southwest': {'lat': 1.340834019708498, 'lng': 103.7387816697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","Jurong East Street 24, #03-70 Block 248, Singapore",,1.3422743,103.7400719,080625
ChIJU_18kDAR2jER_8RRK0LpC-U,playground,OPERATIONAL,"{'location': {'lat': 1.3493261, 'lng': 103.7466791}, 'viewport': {'northeast': {'lat': 1.350742930291502, 'lng': 103.7480275302915}, 'southwest': {'lat': 1.348044969708498, 'lng': 103.7453295697085}}}",,3.0,3.0,"['lodging', 'point_of_interest', 'establishment']","115 Bukit Batok West Avenue 6, Block 115, Singapore",,1.3493261,103.7466791,080625
ChIJjSBDcA8R2jER0U42VFC_ql8,Home2019,OPERATIONAL,"{'location': {'lat': 1.3419267, 'lng': 103.745051}, 'viewport': {'northeast': {'lat': 1.343192180291502, 'lng': 103.7463713802915}, 'southwest': {'lat': 1.340494219708498, 'lng': 103.7436734197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","Blk 268 Toh Guan Road, #16-45, 新加坡",,1.3419267,103.745051,080625
ChIJ25jbfAAR2jERrmFRhCRnTEs,ldk,OPERATIONAL,"{'location': {'lat': 1.349161, 'lng': 103.754325}, 'viewport': {'northeast': {'lat': 1.350350180291502, 'lng': 103.7557238802915}, 'southwest': {'lat': 1.347652219708498, 'lng': 103.7530259197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",Singapore,,1.349161,103.754325,080625
ChIJebm0n04R2jERhrdllUqdYMk,Blk 235,OPERATIONAL,"{'location': {'lat': 1.3483957, 'lng': 103.7563701}, 'viewport': {'northeast': {'lat': 1.349403230291502, 'lng': 103.7577219302915}, 'southwest': {'lat': 1.346705269708498, 'lng': 103.7550239697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","235 Bukit Batok East Avenue 5, #04-03 Block 235, Singapore",,1.3483957,103.7563701,080625
ChIJ9xCLBRUR2jER6o6qmBOjxf4,ARNest,OPERATIONAL,"{'location': {'lat': 1.3430677, 'lng': 103.7556659}, 'viewport': {'northeast': {'lat': 1.344349030291502, 'lng': 103.7570291302915}, 'southwest': {'lat': 1.341651069708498, 'lng': 103.7543311697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","291B Bukit Batok Street 24, Block 291B",,1.3430677,103.7556659,080625
ChIJR44OuGkQ2jERP7r1kOuoVYE,Bukit Batok East Nature View Residents' Committee,OPERATIONAL,"{'location': {'lat': 1.3445592, 'lng': 103.7587482}, 'viewport': {'northeast': {'lat': 1.345931930291502, 'lng': 103.7600397802915}, 'southwest': {'lat': 1.343233969708498, 'lng': 103.7573418197085}}}",,8.0,3.6,"['lodging', 'point_of_interest', 'establishment']","289F Bukit Batok Street 25, #01-134 Nature View",,1.3445592,103.7587482,080625
ChIJT35xNAAR2jERocEzC5fN9IU,Sigma,OPERATIONAL,"{'location': {'lat': 1.3410952, 'lng': 103.7603866}, 'viewport': {'northeast': {'lat': 1.342355330291502, 'lng': 103.7617519302915}, 'southwest': {'lat': 1.339657369708498, 'lng': 103.7590539697085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","1 Bukit Batok Street 25, Singapore",,1.3410952,103.7603866,080625
ChIJJYdoRQAR2jERGW5Jk23TG-Q,Hanna Homestay,OPERATIONAL,"{'location': {'lat': 1.3435129, 'lng': 103.7684682}, 'viewport': {'northeast': {'lat': 1.344835430291502, 'lng': 103.7698338802915}, 'southwest': {'lat': 1.342137469708498, 'lng': 103.7671359197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","Jalan Rajawali, PT 23794",,1.3435129,103.7684682,080625
ChIJRaKPbwAR2jERofGtWWAE2fM,WR,OPERATIONAL,"{'location': {'lat': 1.342914, 'lng': 103.7672164}, 'viewport': {'northeast': {'lat': 1.344337030291502, 'lng': 103.7686520802915}, 'southwest': {'lat': 1.341639069708498, 'lng': 103.7659541197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","no 26, Jalan Kakatua, #1",,1.342914,103.7672164,080625
ChIJ1bQ8cwAR2jERtwnHXMIalpc,新加坡sim第一深情的家,OPERATIONAL,"{'location': {'lat': 1.3473262, 'lng': 103.7709636}, 'viewport': {'northeast': {'lat': 1.348724130291502, 'lng': 103.7723203802915}, 'southwest': {'lat': 1.346026169708498, 'lng': 103.7696224197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']",,,1.3473262,103.7709636,080625
ChIJJVie9N4R2jER2n4t9vEoIq4,FEDA LLP,OPERATIONAL,"{'location': {'lat': 1.342019, 'lng': 103.769761}, 'viewport': {'northeast': {'lat': 1.343302530291502, 'lng': 103.7712129302915}, 'southwest': {'lat': 1.340604569708498, 'lng': 103.7685149697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",52A Toh Tuck Road,,1.342019,103.769761,080625
ChIJFdBTY2UR2jERIbX8wLIrSDQ,Signature Park 46B Lobby B,OPERATIONAL,"{'location': {'lat': 1.3412552, 'lng': 103.7677491}, 'viewport': {'northeast': {'lat': 1.342589230291502, 'lng': 103.7691903802915}, 'southwest': {'lat': 1.339891269708498, 'lng': 103.7664924197085}}}",,4.0,3.5,"['lodging', 'point_of_interest', 'establishment']","46B Toh Tuck Road, Lobby B, Singapore",,1.3412552,103.7677491,080625
ChIJ-xz-OjgR2jERTl363E06clE,Kosan pakos,OPERATIONAL,"{'location': {'lat': 1.3428531, 'lng': 103.7735265}, 'viewport': {'northeast': {'lat': 1.344216830291502, 'lng': 103.7749436302915}, 'southwest': {'lat': 1.341518869708498, 'lng': 103.7722456697085}}}",,1.0,1.0,"['lodging', 'point_of_interest', 'establishment']","Jalan pisang raja, komp, Banana residence, no.1",,1.3428531,103.7735265,080625
ChIJ1bQ8cwAR2jERtwnHXMIalpc,新加坡sim第一深情的家,OPERATIONAL,"{'location': {'lat': 1.3473262, 'lng': 103.7709636}, 'viewport': {'northeast': {'lat': 1.348724130291502, 'lng': 103.7723203802915}, 'southwest': {'lat': 1.346026169708498, 'lng': 103.7696224197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']",,,1.3473262,103.7709636,080625
ChIJgVfkA5MQ2jERDJXCUXRu_5Y,The Guesthouse,OPERATIONAL,"{'location': {'lat': 1.343569, 'lng': 103.790055}, 'viewport': {'northeast': {'lat': 1.344856430291502, 'lng': 103.7914561302915}, 'southwest': {'lat': 1.342158469708498, 'lng': 103.7887581697085}}}",,13.0,4.6,"['lodging', 'point_of_interest', 'establishment']",36 Swiss Club Road,,1.343569,103.790055,080625
ChIJ8fxTDBsS2jER2_0t4Jv25uM,Louis T Collection,OPERATIONAL,"{'location': {'lat': 1.3482165, 'lng': 103.8420594}, 'viewport': {'northeast': {'lat': 1.349712880291502, 'lng': 103.8432718802915}, 'southwest': {'lat': 1.347014919708498, 'lng': 103.8405739197085}}}",,2.0,4.5,"['lodging', 'point_of_interest', 'establishment']","38C Jalan Pemimpin, #04-01",,1.3482165,103.8420594,080625
ChIJwRpeiSoX2jERG3EfEpHxdG0,Bayley Block,OPERATIONAL,"{'location': {'lat': 1.3468079, 'lng': 103.8444461}, 'viewport': {'northeast': {'lat': 1.348066480291502, 'lng': 103.8457918802915}, 'southwest': {'lat': 1.345368519708498, 'lng': 103.8430939197085}}}",,3.0,5.0,"['lodging', 'point_of_interest', 'establishment']","1 Raffles Institution Lane, Singapore",,1.3468079,103.8444461,080625
ChIJEa2AYwAX2jERV446dn6K7Og,Buckley Block,OPERATIONAL,"{'location': {'lat': 1.347085, 'lng': 103.844466}, 'viewport': {'northeast': {'lat': 1.348469980291502, 'lng': 103.8460068802915}, 'southwest': {'lat': 1.345772019708498, 'lng': 103.8433089197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","1 Raffles Institution Lane, Singapore",,1.347085,103.844466,080625
ChIJfes65kMX2jERAaOE59rr0aM,Raffles Institution Boarding,OPERATIONAL,"{'location': {'lat': 1.3469618, 'lng': 103.8442404}, 'viewport': {'northeast': {'lat': 1.348147130291502, 'lng': 103.8455836302915}, 'southwest': {'lat': 1.345449169708498, 'lng': 103.8428856697085}}}",,22.0,4.5,"['lodging', 'point_of_interest', 'establishment']","1 Raffles Institution Lane, Singapore",,1.3469618,103.8442404,080625
ChIJi6T5b6oX2jERbw8pP3agl2w,Morrison Block,OPERATIONAL,"{'location': {'lat': 1.3468166, 'lng': 103.844024}, 'viewport': {'northeast': {'lat': 1.348078280291502, 'lng': 103.8453698802915}, 'southwest': {'lat': 1.345380319708498, 'lng': 103.8426719197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","1 Raffles Institution Lane, Singapore",,1.3468166,103.844024,080625
ChIJeTKSQwAX2jERWf9oIZ78BgY,Moor Block,OPERATIONAL,"{'location': {'lat': 1.3471, 'lng': 103.844033}, 'viewport': {'northeast': {'lat': 1.348536330291502, 'lng': 103.8453086302915}, 'southwest': {'lat': 1.345838369708498, 'lng': 103.8426106697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","713 Ang Mo Kio Avenue, Singapore",,1.3471,103.844033,080625
ChIJ89a70gUX2jERiR0AQDOYQCg,Hullett Block,OPERATIONAL,"{'location': {'lat': 1.3471136, 'lng': 103.8440271}, 'viewport': {'northeast': {'lat': 1.348543130291502, 'lng': 103.8453056802915}, 'southwest': {'lat': 1.345845169708498, 'lng': 103.8426077197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']","1 Raffles Institution Lane, Singapore",,1.3471136,103.8440271,080625
ChIJ8fxTDBsS2jER2_0t4Jv25uM,Louis T Collection,OPERATIONAL,"{'location': {'lat': 1.3482165, 'lng': 103.8420594}, 'viewport': {'northeast': {'lat': 1.349712880291502, 'lng': 103.8432718802915}, 'southwest': {'lat': 1.347014919708498, 'lng': 103.8405739197085}}}",,2.0,4.5,"['lodging', 'point_of_interest', 'establishment']","38C Jalan Pemimpin, #04-01",,1.3482165,103.8420594,080625
ChIJpc5GZooX2jERNBXEvnzEYSg,Chong’s Residence,OPERATIONAL,"{'location': {'lat': 1.3472519, 'lng': 103.848592}, 'viewport': {'northeast': {'lat': 1.348541880291502, 'lng': 103.8499280302915}, 'southwest': {'lat': 1.345843919708498, 'lng': 103.8472300697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","113 Bishan Street 12, Block 113, Singapore",,1.3472519,103.848592,080625
ChIJ1_FibQAX2jERzqweKFIYe0U,vihaan's cardboard box,OPERATIONAL,"{'location': {'lat': 1.3485995, 'lng': 103.8483454}, 'viewport': {'northeast': {'lat': 1.349901130291502, 'lng': 103.8496954802915}, 'southwest': {'lat': 1.347203169708498, 'lng': 103.8469975197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']",502 Bishan Street 11,,1.3485995,103.8483454,080625
ChIJpc5GZooX2jERNBXEvnzEYSg,Chong’s Residence,OPERATIONAL,"{'location': {'lat': 1.3472519, 'lng': 103.848592}, 'viewport': {'northeast': {'lat': 1.348541880291502, 'lng': 103.8499280302915}, 'southwest': {'lat': 1.345843919708498, 'lng': 103.8472300697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","113 Bishan Street 12, Block 113, Singapore",,1.3472519,103.848592,080625
ChIJ1_FibQAX2jERzqweKFIYe0U,vihaan's cardboard box,OPERATIONAL,"{'location': {'lat': 1.3485995, 'lng': 103.8483454}, 'viewport': {'northeast': {'lat': 1.349901130291502, 'lng': 103.8496954802915}, 'southwest': {'lat': 1.347203169708498, 'lng': 103.8469975197085}}}",,1.0,5.0,"['lodging', 'point_of_interest', 'establishment']",502 Bishan Street 11,,1.3485995,103.8483454,080625
ChIJbSo6nYAX2jERDvfQRq3mEUQ,Rejoy Suites,OPERATIONAL,"{'location': {'lat': 1.3448691, 'lng': 103.8653108}, 'viewport': {'northeast': {'lat': 1.345967530291502, 'lng': 103.8666310302915}, 'southwest': {'lat': 1.343269569708498, 'lng': 103.8639330697085}}}",,14.0,4.8,"['spa', 'lodging', 'point_of_interest', 'establishment']",3 Croucher Road,,1.3448691,103.8653108,080625
ChIJ4_da_roX2jERxvRuKKO_T6Y,Re'Joy Suites,OPERATIONAL,"{'location': {'lat': 1.3445868, 'lng': 103.8651819}, 'viewport': {'northeast': {'lat': 1.345823730291502, 'lng': 103.8665278302915}, 'southwest': {'lat': 1.343125769708498, 'lng': 103.8638298697085}}}",,51.0,4.9,"['spa', 'lodging', 'point_of_interest', 'establishment']",106 Braddell Road,,1.3445868,103.8651819,080625
ChIJI-ZrRxMX2jERVq1Cs4yVJL0,MG Student Homestay,OPERATIONAL,"{'location': {'lat': 1.3503072, 'lng': 103.8646797}, 'viewport': {'northeast': {'lat': 1.351601380291502, 'lng': 103.8660698302915}, 'southwest': {'lat': 1.348903419708498, 'lng': 103.8633718697085}}}",,4.0,4.5,"['lodging', 'point_of_interest', 'establishment']",135 Serangoon Avenue 3,,1.3503072,103.8646797,080625
ChIJ0wuINQAX2jERyzWRIeR-DlY,Kampni,OPERATIONAL,"{'location': {'lat': 1.3496694, 'lng': 103.8664546}, 'viewport': {'northeast': {'lat': 1.351007230291502, 'lng': 103.8677136802915}, 'southwest': {'lat': 1.348309269708498, 'lng': 103.8650157197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",Singapore,,1.3496694,103.8664546,080625
ChIJrQditqEX2jERD6bafj1m25Y,JJH Serviced Apartments,OPERATIONAL,"{'location': {'lat': 1.3464417, 'lng': 103.8713384}, 'viewport': {'northeast': {'lat': 1.347736080291502, 'lng': 103.8726593302915}, 'southwest': {'lat': 1.345038119708498, 'lng': 103.8699613697085}}}",,25.0,3.1,"['lodging', 'real_estate_agency', 'point_of_interest', 'establishment']",2A Wolskel Road,,1.3464417,103.8713384,080625
ChIJG1UQy3AX2jERMqGKwizjTAE,The Blend Space,OPERATIONAL,"{'location': {'lat': 1.3463241, 'lng': 103.8770548}, 'viewport': {'northeast': {'lat': 1.347669680291502, 'lng': 103.8783534302915}, 'southwest': {'lat': 1.344971719708498, 'lng': 103.8756554697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",60 Jalan Rindu,,1.3463241,103.8770548,080625
ChIJzwMe7JcX2jERg_Y_IMre-_I,Bartley Residences,OPERATIONAL,"{'location': {'lat': 1.3429598, 'lng': 103.881214}, 'viewport': {'northeast': {'lat': 1.344377180291502, 'lng': 103.8826794802915}, 'southwest': {'lat': 1.341679219708498, 'lng': 103.8799815197085}}}",,527.0,4.2,"['lodging', 'point_of_interest', 'establishment']","1 Lorong How Sun, Singapore",,1.3429598,103.881214,080625
ChIJnYUy07wX2jERmu52ATwYMeI,Resort Homestay,OPERATIONAL,"{'location': {'lat': 1.3478083, 'lng': 103.8795619}, 'viewport': {'northeast': {'lat': 1.349170980291502, 'lng': 103.8809460802915}, 'southwest': {'lat': 1.346473019708498, 'lng': 103.8782481197085}}}",,,,"['lodging', 'point_of_interest', 'establishment']",15 Lorong Ong Lye,,1.3478083,103.8795619,080625
ChIJB0QVMwAX2jERuB6OemgAojU,祁厅长故居,OPERATIONAL,"{'location': {'lat': 1.3459053, 'lng': 103.8819123}, 'viewport': {'northeast': {'lat': 1.347174180291502, 'lng': 103.8833004302915}, 'southwest': {'lat': 1.344476219708498, 'lng': 103.8806024697085}}}",,,,"['lodging', 'point_of_interest', 'establishment']","3B Jalan Lokam, Singapore",,1.3459053,103.8819123,080625
