place_id,name,business_status,geometry,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJMYi78pYb2jERGXhu_fVa7p0,Breast Care Centre,OPERATIONAL,"{'location': {'lat': 1.293576, 'lng': 103.7843945}, 'viewport': {'northeast': {'lat': 1.295076130291502, 'lng': 103.7857891802915}, 'southwest': {'lat': 1.292378169708498, 'lng': 103.7830912197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","5 Lower Kent Ridge Road, Singapore",,1.293576,103.7843945
ChIJSRWyaFEa2jER61en1C21vo4,"National University Centre for Organ Transplantation (NUCOT), National University Hospital",OPERATIONAL,"{'location': {'lat': 1.2947339, 'lng': 103.7828516}, 'viewport': {'northeast': {'lat': 1.296367680291502, 'lng': 103.7840525802915}, 'southwest': {'lat': 1.293669719708498, 'lng': 103.7813546197085}}}",3.0,3.7,"['hospital', 'health', 'point_of_interest', 'establishment']","5 Lower Kent Ridge Road, Building Level 1 Main",,1.2947339,103.7828516
ChIJE5kLZAAb2jERwl5h5brJDPs,Normanton Medical Clinic (Normanton Park),OPERATIONAL,"{'location': {'lat': 1.2875917, 'lng': 103.7920237}, 'viewport': {'northeast': {'lat': 1.289013280291502, 'lng': 103.7936619302915}, 'southwest': {'lat': 1.286315319708498, 'lng': 103.7909639697085}}}",72.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","63 Normanton Park, #01-87",,1.2875917,103.7920237
ChIJE5kLZAAb2jERwl5h5brJDPs,Normanton Medical Clinic (Normanton Park),OPERATIONAL,"{'location': {'lat': 1.2875917, 'lng': 103.7920237}, 'viewport': {'northeast': {'lat': 1.289013280291502, 'lng': 103.7936619302915}, 'southwest': {'lat': 1.286315319708498, 'lng': 103.7909639697085}}}",72.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","63 Normanton Park, #01-87",,1.2875917,103.7920237
ChIJi0-cw8wb2jERcbePbuj3Apc,Block 21 MMD Main Store,OPERATIONAL,"{'location': {'lat': 1.2866082, 'lng': 103.7995842}, 'viewport': {'northeast': {'lat': 1.287985330291502, 'lng': 103.8010704302915}, 'southwest': {'lat': 1.285287369708498, 'lng': 103.7983724697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","378 Alexandra Road, Singapore",,1.2866082,103.7995842
ChIJ9WfzGcsb2jERc4z1myluJY8,Alexandra Hospital,OPERATIONAL,"{'location': {'lat': 1.2865882, 'lng': 103.8012749}, 'viewport': {'northeast': {'lat': 1.288121530291502, 'lng': 103.80425345}, 'southwest': {'lat': 1.285423569708498, 'lng': 103.80028205}}}",312.0,3.9,"['hospital', 'health', 'point_of_interest', 'establishment']",378 Alexandra Road,,1.2865882,103.8012749
ChIJl-5TNjEa2jERc6J99GQMQg8,First Medical Centre Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2904006, 'lng': 103.8032265}, 'viewport': {'northeast': {'lat': 1.291822480291502, 'lng': 103.8045755302915}, 'southwest': {'lat': 1.289124519708498, 'lng': 103.8018775697085}}}",37.0,3.3,"['hospital', 'health', 'point_of_interest', 'establishment']","169 Stirling Road, #01-1165",,1.2904006,103.8032265
ChIJFYDiRQAb2jERrGoCu9vg5Sg,Starting Block,OPERATIONAL,"{'location': {'lat': 1.2877053, 'lng': 103.8026912}, 'viewport': {'northeast': {'lat': 1.289058930291502, 'lng': 103.8040352802915}, 'southwest': {'lat': 1.286360969708498, 'lng': 103.8013373197085}}}",1.0,1.0,"['hospital', 'health', 'point_of_interest', 'establishment']",378 Alexandra Road,,1.2877053,103.8026912
ChIJr-G1Azob2jEReEOANkkUgBo,Straits Clinic,OPERATIONAL,"{'location': {'lat': 1.2884544, 'lng': 103.8049514}, 'viewport': {'northeast': {'lat': 1.289871230291502, 'lng': 103.8064432302915}, 'southwest': {'lat': 1.287173269708498, 'lng': 103.8037452697085}}}",111.0,4.7,"['hospital', 'health', 'point_of_interest', 'establishment']","370 Alexandra Road, B1-41 Anchorpoint, Singapore",,1.2884544,103.8049514
ChIJGYOsnzYa2jERl7uqi-Gjtls,Gian Min Medical Centre,OPERATIONAL,"{'location': {'lat': 1.2938325, 'lng': 103.8025977}, 'viewport': {'northeast': {'lat': 1.295071930291502, 'lng': 103.8039660802915}, 'southwest': {'lat': 1.292373969708498, 'lng': 103.8012681197085}}}",33.0,4.6,"['hospital', 'health', 'point_of_interest', 'establishment']","152 Mei Ling Street, #01-16, Singapore",,1.2938325,103.8025977
ChIJn_q0eQAb2jER8dAj2a-WBd8,Alexandra Hospital Pick up/Drop off,OPERATIONAL,"{'location': {'lat': 1.2864366, 'lng': 103.8013478}, 'viewport': {'northeast': {'lat': 1.287750630291502, 'lng': 103.8027456802915}, 'southwest': {'lat': 1.285052669708498, 'lng': 103.8000477197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","378 Alexandra Road, Singapore",,1.2864366,103.8013478
ChIJSZ15dwAb2jER_oalKvePAlI,Cardiology Diagnostic Clinic,OPERATIONAL,"{'location': {'lat': 1.286456, 'lng': 103.8012223}, 'viewport': {'northeast': {'lat': 1.287737080291502, 'lng': 103.8026662802915}, 'southwest': {'lat': 1.285039119708498, 'lng': 103.7999683197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","378 Alexandra Road, Singapore",,1.286456,103.8012223
ChIJm6SGsdsb2jERYpNMPmrga1w,SHENG HE JIU KANG PTE. LTD.,OPERATIONAL,"{'location': {'lat': 1.2859148, 'lng': 103.8030157}, 'viewport': {'northeast': {'lat': 1.287254080291502, 'lng': 103.8044358302915}, 'southwest': {'lat': 1.284556119708498, 'lng': 103.8017378697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","125 Bukit Merah Lane 1, #04-158, Singapore",,1.2859148,103.8030157
ChIJi0-cw8wb2jERcbePbuj3Apc,Block 21 MMD Main Store,OPERATIONAL,"{'location': {'lat': 1.2866082, 'lng': 103.7995842}, 'viewport': {'northeast': {'lat': 1.287985330291502, 'lng': 103.8010704302915}, 'southwest': {'lat': 1.285287369708498, 'lng': 103.7983724697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","378 Alexandra Road, Singapore",,1.2866082,103.7995842
ChIJMxtPyfgb2jERmB7x-SwvU1U,HeartlandHealth Redhill,OPERATIONAL,"{'location': {'lat': 1.2869162, 'lng': 103.8189577}, 'viewport': {'northeast': {'lat': 1.288247480291502, 'lng': 103.8203989302915}, 'southwest': {'lat': 1.285549519708498, 'lng': 103.8177009697085}}}",74.0,2.9,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","86 Redhill Close, #01-600",,1.2869162,103.8189577
ChIJB778pngZ2jERwPWsFLqwKMI,iCare Medical and Wellness Clinic,OPERATIONAL,"{'location': {'lat': 1.2887768, 'lng': 103.8286804}, 'viewport': {'northeast': {'lat': 1.290142580291502, 'lng': 103.8304294802915}, 'southwest': {'lat': 1.287444619708498, 'lng': 103.8277315197085}}}",310.0,4.3,"['hospital', 'spa', 'health', 'point_of_interest', 'establishment']","22 Havelock Road, #01-701",,1.2887768,103.8286804
ChIJpRjhDgAZ2jERzyBPWjP-WKU,Ma Kuang College of TCM,OPERATIONAL,"{'location': {'lat': 1.2890481, 'lng': 103.8224782}, 'viewport': {'northeast': {'lat': 1.290472880291502, 'lng': 103.8238340802915}, 'southwest': {'lat': 1.287774919708498, 'lng': 103.8211361197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",101-106 Henderson Crescent,,1.2890481,103.8224782
ChIJT8WEwfQZ2jERbFCxCJwgfXo,Ma Kuang Healthcare Management Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2889885, 'lng': 103.8224412}, 'viewport': {'northeast': {'lat': 1.290444580291502, 'lng': 103.8237998302915}, 'southwest': {'lat': 1.287746619708498, 'lng': 103.8211018697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",106A Henderson Crescent,,1.2889885,103.8224412
ChIJ5dAiPwgZ2jER9xuY-toL2e4,The Integrative Medical Centre by The Iron Suites,OPERATIONAL,"{'location': {'lat': 1.2929026, 'lng': 103.8266324}, 'viewport': {'northeast': {'lat': 1.294197980291502, 'lng': 103.8277492802915}, 'southwest': {'lat': 1.291500019708498, 'lng': 103.8250513197085}}}",38.0,4.4,"['hospital', 'health', 'point_of_interest', 'establishment']","491B River Valley Road, #11-02",,1.2929026,103.8266324
ChIJB778pngZ2jERwPWsFLqwKMI,iCare Medical and Wellness Clinic,OPERATIONAL,"{'location': {'lat': 1.2887768, 'lng': 103.8286804}, 'viewport': {'northeast': {'lat': 1.290142580291502, 'lng': 103.8304294802915}, 'southwest': {'lat': 1.287444619708498, 'lng': 103.8277315197085}}}",310.0,4.3,"['spa', 'hospital', 'health', 'point_of_interest', 'establishment']","22 Havelock Road, #01-701",,1.2887768,103.8286804
ChIJ6xzOJX4Z2jER4ime2GzZ1Zw,Yim Clinic & Surgery,OPERATIONAL,"{'location': {'lat': 1.2861082, 'lng': 103.8286516}, 'viewport': {'northeast': {'lat': 1.287347630291502, 'lng': 103.8300089302915}, 'southwest': {'lat': 1.284649669708498, 'lng': 103.8273109697085}}}",77.0,3.3,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",Blk11A Boon Tiong Road #02-03,,1.2861082,103.8286516
ChIJi7bv654Z2jERd6Y-UcKGy5Q,FIVEPOINTFIVE MEDICAL HUB,OPERATIONAL,"{'location': {'lat': 1.2923655, 'lng': 103.8407729}, 'viewport': {'northeast': {'lat': 1.293672780291502, 'lng': 103.8421772302915}, 'southwest': {'lat': 1.290974819708498, 'lng': 103.8394792697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","33 Mohamed Sultan Road, #03 05",,1.2923655,103.8407729
ChIJZd4jpA8Q2jERT8WCj_4q9XA,"1Aesthetics, Medical & Surgery (Dr Wan Chee Kwang)",OPERATIONAL,"{'location': {'lat': 1.289114, 'lng': 103.846667}, 'viewport': {'northeast': {'lat': 1.290286730291502, 'lng': 103.8479519302915}, 'southwest': {'lat': 1.287588769708498, 'lng': 103.8452539697085}}}",383.0,4.9,"['hospital', 'spa', 'doctor', 'health', 'store', 'point_of_interest', 'establishment']","#14-90 The Central, 8 Eu Tong Sen Street, Tower 1",,1.289114,103.846667
ChIJbc-oQ7wZ2jERp7uScFnPXjE,Mediway Medical Centre,OPERATIONAL,"{'location': {'lat': 1.2890236, 'lng': 103.8484751}, 'viewport': {'northeast': {'lat': 1.290295930291502, 'lng': 103.8496891802915}, 'southwest': {'lat': 1.287597969708498, 'lng': 103.8469912197085}}}",4965.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","20 Upper Circular Road, #B1-26/29 The Riverwalk, Singapore",,1.2890236,103.8484751
ChIJG_Ui8AoZ2jERps0C9sB1X04,Kanlife Asia Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.287314, 'lng': 103.8473998}, 'viewport': {'northeast': {'lat': 1.288741730291502, 'lng': 103.8487941802915}, 'southwest': {'lat': 1.286043769708498, 'lng': 103.8460962197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",40C Hongkong Street,,1.287314,103.8473998
ChIJX-i0Fg4Z2jER0ZPs9NRZLkQ,Chong Hoe Healthcare TCM @Clarke Quay,OPERATIONAL,"{'location': {'lat': 1.2891465, 'lng': 103.8467157}, 'viewport': {'northeast': {'lat': 1.290331630291502, 'lng': 103.8482794802915}, 'southwest': {'lat': 1.287633669708498, 'lng': 103.8455815197085}}}",51.0,5.0,"['hospital', 'health', 'store', 'point_of_interest', 'establishment']","6 Eu Tong Sen Street, Central, #04-67 Clarke Quay",,1.2891465,103.8467157
ChIJw19jmgoZ2jERZmSlnLO1TMY,Lacto Asia Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.2885648, 'lng': 103.8467407}, 'viewport': {'northeast': {'lat': 1.290053930291502, 'lng': 103.8481449302915}, 'southwest': {'lat': 1.287355969708498, 'lng': 103.8454469697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","No. 8, Eu Tong Sen Street, #11-93/94, The Central, Office Tower 1, 059818",,1.2885648,103.8467407
ChIJARnFmHkZ2jERxCUhsbZvzkA,Former Thong chai medical institution,OPERATIONAL,"{'location': {'lat': 1.2874532, 'lng': 103.8455154}, 'viewport': {'northeast': {'lat': 1.288686830291502, 'lng': 103.8469993302915}, 'southwest': {'lat': 1.285988869708498, 'lng': 103.8443013697085}}}",1.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']","50 Eu Tong Sen Street, Singapore",,1.2874532,103.8455154
ChIJYXIxzE0Z2jERvITGgXeYfOc,CarePlus Professional Postpartum Recovery Centre,OPERATIONAL,"{'location': {'lat': 1.2871749, 'lng': 103.8451817}, 'viewport': {'northeast': {'lat': 1.288294980291502, 'lng': 103.8466179302915}, 'southwest': {'lat': 1.285597019708498, 'lng': 103.8439199697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","2 Havelock Road, Havelock 2, #02-26, Singapore",,1.2871749,103.8451817
ChIJWda3h38Z2jERZMjaQ_KCKK8,Cotovia Clinic UE Square,OPERATIONAL,"{'location': {'lat': 1.2921309, 'lng': 103.8425941}, 'viewport': {'northeast': {'lat': 1.293714680291502, 'lng': 103.8440128802915}, 'southwest': {'lat': 1.291016719708498, 'lng': 103.8413149197085}}}",54.0,4.5,"['hospital', 'health', 'point_of_interest', 'establishment']","239917 81 Clemenceau Ave 03-11, 3rd Floor UE Square Shopping Mall",,1.2921309,103.8425941
ChIJJ1rP4p4Z2jERM0rOQOqXQok,DTAP Clinic @ Clarke Quay,OPERATIONAL,"{'location': {'lat': 1.287403, 'lng': 103.8477673}, 'viewport': {'northeast': {'lat': 1.288717830291502, 'lng': 103.8490966302915}, 'southwest': {'lat': 1.286019869708498, 'lng': 103.8463986697085}}}",301.0,4.6,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","6 Hong Kong Street, Clarke Quay, #01-01",,1.287403,103.8477673
ChIJGY05qgsZ2jERlbtqbwoTjO4,Lkf Medical,OPERATIONAL,"{'location': {'lat': 1.2868635, 'lng': 103.8477792}, 'viewport': {'northeast': {'lat': 1.288185680291502, 'lng': 103.8491730802915}, 'southwest': {'lat': 1.285487719708498, 'lng': 103.8464751197085}}}",4.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']",North Canal Road,,1.2868635,103.8477792
ChIJ30SPqwwZ2jERuYTa2QdM78M,Chinatown Chinese Medical Center,OPERATIONAL,"{'location': {'lat': 1.2864061, 'lng': 103.8421963}, 'viewport': {'northeast': {'lat': 1.287807180291502, 'lng': 103.8436254302915}, 'southwest': {'lat': 1.285109219708498, 'lng': 103.8409274697085}}}",6.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Upper Cross Street, #01-156 Block 34",,1.2864061,103.8421963
ChIJ8_AWChgZ2jERABfKLSojXoA,Travel Swab,CLOSED_TEMPORARILY,"{'location': {'lat': 1.2857619, 'lng': 103.8439529}, 'viewport': {'northeast': {'lat': 1.286986230291502, 'lng': 103.8454603302915}, 'southwest': {'lat': 1.284288269708498, 'lng': 103.8427623697085}}}",293.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","101 Upper Cross Street, #03-11 People's Park Centre",True,1.2857619,103.8439529
ChIJcf_XvnQZ2jERJz5ZcD_PHa0,Triple-Harmony TCM Medical Centre (Apollo),OPERATIONAL,"{'location': {'lat': 1.2857619, 'lng': 103.8439529}, 'viewport': {'northeast': {'lat': 1.286967230291502, 'lng': 103.8454820802915}, 'southwest': {'lat': 1.284269269708498, 'lng': 103.8427841197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","03-51, People's Park Centre, 101 Upper Cross Street",,1.2857619,103.8439529
ChIJCVd_uKAZ2jER8-39HYU5OIM,Uber Aesthetic Clinic,OPERATIONAL,"{'location': {'lat': 1.290226, 'lng': 103.8497253}, 'viewport': {'northeast': {'lat': 1.291508180291502, 'lng': 103.8511323802915}, 'southwest': {'lat': 1.288810219708498, 'lng': 103.8484344197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","22 Malacca Street, Level 6",,1.290226,103.8497253
ChIJEXpDfYcZ2jERHHg177cYy1c,Minmed Clinic (Chinatown),OPERATIONAL,"{'location': {'lat': 1.2852093, 'lng': 103.8447228}, 'viewport': {'northeast': {'lat': 1.286747380291502, 'lng': 103.8461400302915}, 'southwest': {'lat': 1.284049419708498, 'lng': 103.8434420697085}}}",29.0,3.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","133 New Bridge Road, #02-32 Chinatown Point",,1.2852093,103.8447228
ChIJi7bv654Z2jERd6Y-UcKGy5Q,FIVEPOINTFIVE MEDICAL HUB,OPERATIONAL,"{'location': {'lat': 1.2923655, 'lng': 103.8407729}, 'viewport': {'northeast': {'lat': 1.293672780291502, 'lng': 103.8421772302915}, 'southwest': {'lat': 1.290974819708498, 'lng': 103.8394792697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","33 Mohamed Sultan Road, #03 05",,1.2923655,103.8407729
ChIJkao7m5EZ2jERFLq5ij8F_3s,Chinatown Wellness Clinic,OPERATIONAL,"{'location': {'lat': 1.2852713, 'lng': 103.8460894}, 'viewport': {'northeast': {'lat': 1.286472430291502, 'lng': 103.8471943802915}, 'southwest': {'lat': 1.283774469708498, 'lng': 103.8444964197085}}}",29.0,4.4,"['hospital', 'health', 'point_of_interest', 'establishment']","531 Upper Cross Street, #02-01 Hong Lim Complex",,1.2852713,103.8460894
ChIJK9FuLKEZ2jERmLiLmoBFLkA,Myat Saydanar Medical Center,OPERATIONAL,"{'location': {'lat': 1.2923407, 'lng': 103.8508826}, 'viewport': {'northeast': {'lat': 1.293661480291502, 'lng': 103.8523141802915}, 'southwest': {'lat': 1.290963519708498, 'lng': 103.8496162197085}}}",6.0,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']","111 North Bridge Road, #03-22",,1.2923407,103.8508826
ChIJbc-oQ7wZ2jERp7uScFnPXjE,Mediway Medical Centre,OPERATIONAL,"{'location': {'lat': 1.2890236, 'lng': 103.8484751}, 'viewport': {'northeast': {'lat': 1.290295930291502, 'lng': 103.8496891802915}, 'southwest': {'lat': 1.287597969708498, 'lng': 103.8469912197085}}}",4965.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","20 Upper Circular Road, #B1-26/29 The Riverwalk, Singapore",,1.2890236,103.8484751
ChIJoZ-RL6YZ2jERnHNKEB3Uz6o,Kowayo Aesthetic Clinic,OPERATIONAL,"{'location': {'lat': 1.2920708, 'lng': 103.855693}, 'viewport': {'northeast': {'lat': 1.293301280291502, 'lng': 103.8569214302915}, 'southwest': {'lat': 1.290603319708498, 'lng': 103.8542234697085}}}",495.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']",B1-29 Citylink Mall,,1.2920708,103.855693
ChIJCVd_uKAZ2jER8-39HYU5OIM,Uber Aesthetic Clinic,OPERATIONAL,"{'location': {'lat': 1.290226, 'lng': 103.8497253}, 'viewport': {'northeast': {'lat': 1.291508180291502, 'lng': 103.8511323802915}, 'southwest': {'lat': 1.288810219708498, 'lng': 103.8484344197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","22 Malacca Street, Level 6",,1.290226,103.8497253
ChIJ--0TQUUZ2jER-DI5Rk2cN30,Astute Medical Aesthetics Clinic,OPERATIONAL,"{'location': {'lat': 1.291279, 'lng': 103.8499403}, 'viewport': {'northeast': {'lat': 1.292710430291502, 'lng': 103.8514937802915}, 'southwest': {'lat': 1.290012469708498, 'lng': 103.8487958197085}}}",287.0,4.9,"['hospital', 'spa', 'health', 'point_of_interest', 'establishment']","107 North Bridge Road, #B1-03 Funan",,1.291279,103.8499403
ChIJ_2nNy6YZ2jER4VkZZ4jVrdE,Rising Sun Medical Centre,OPERATIONAL,"{'location': {'lat': 1.2923407, 'lng': 103.8508826}, 'viewport': {'northeast': {'lat': 1.293661480291502, 'lng': 103.8523141802915}, 'southwest': {'lat': 1.290963519708498, 'lng': 103.8496162197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","Peninsula Plaza (Peninsular) #04-18, 111 North Bridge Road (S)179098",,1.2923407,103.8508826
ChIJuWfHNnMZ2jER5WTEhB1IoIY,Healthway Screening @ Capitol,OPERATIONAL,"{'location': {'lat': 1.293546, 'lng': 103.8511091}, 'viewport': {'northeast': {'lat': 1.294966280291502, 'lng': 103.8524675302915}, 'southwest': {'lat': 1.292268319708498, 'lng': 103.8497695697085}}}",878.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","Stamford Road, B2-17/18/19/20/21 13",,1.293546,103.8511091
ChIJm1CH7NwZ2jERC83izhuKK3Y,A.M Aesthetics Raffles City,OPERATIONAL,"{'location': {'lat': 1.2939211, 'lng': 103.8533887}, 'viewport': {'northeast': {'lat': 1.295367530291502, 'lng': 103.8550798302915}, 'southwest': {'lat': 1.292669569708498, 'lng': 103.8523818697085}}}",215.0,4.6,"['hospital', 'spa', 'health', 'point_of_interest', 'establishment']","252 North Bridge Road, #B2-06/07 Raffles City Shopping Centre",,1.2939211,103.8533887
ChIJlQYxpPUZ2jERsyWM_Y-Fnhw,DR HAACH @ Raffles City,OPERATIONAL,"{'location': {'lat': 1.2940225, 'lng': 103.8531496}, 'viewport': {'northeast': {'lat': 1.295525830291502, 'lng': 103.8543036802915}, 'southwest': {'lat': 1.292827869708498, 'lng': 103.8516057197085}}}",6.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']","252 North Bridge Road, Unit 02-27A Raffles City Shopping Centre",,1.2940225,103.8531496
ChIJoZ-RL6YZ2jERnHNKEB3Uz6o,Kowayo Aesthetic Clinic,OPERATIONAL,"{'location': {'lat': 1.2920708, 'lng': 103.855693}, 'viewport': {'northeast': {'lat': 1.293301280291502, 'lng': 103.8569214302915}, 'southwest': {'lat': 1.290603319708498, 'lng': 103.8542234697085}}}",495.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']",B1-29 Citylink Mall,,1.2920708,103.855693
ChIJXXt3XwAZ2jERacMEtHiyW5U,Bhaktunesa diabetes center,OPERATIONAL,"{'location': {'lat': 1.2911534, 'lng': 103.8576778}, 'viewport': {'northeast': {'lat': 1.292800380291502, 'lng': 103.8592517802915}, 'southwest': {'lat': 1.290102419708498, 'lng': 103.8565538197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","Raffles Boulevard, Marina Square",,1.2911534,103.8576778
ChIJcXjFsNgZ2jERkGmmQdNyesI,Healthway Medical (Millenia Walk),OPERATIONAL,"{'location': {'lat': 1.2920715, 'lng': 103.859851}, 'viewport': {'northeast': {'lat': 1.29498425, 'lng': 103.8612901302915}, 'southwest': {'lat': 1.29049125, 'lng': 103.8585921697085}}}",24.0,4.5,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","9 Raffles Boulevard, #02-22, Millenia Walk",,1.2920715,103.859851
ChIJb5Au06gZ2jERvDbtS0ZIqeU,International Institute of Quantum Genetics,OPERATIONAL,"{'location': {'lat': 1.2944161, 'lng': 103.8580221}, 'viewport': {'northeast': {'lat': 1.295892130291502, 'lng': 103.8588737302915}, 'southwest': {'lat': 1.293194169708498, 'lng': 103.8561757697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']",5 Temasek Boulevard,,1.2944161,103.8580221
ChIJNxKyHlga2jERdvaFQf3JlRg,The Occupational And Diving Medicine Centre,OPERATIONAL,"{'location': {'lat': 1.2991034, 'lng': 103.7763985}, 'viewport': {'northeast': {'lat': 1.300309380291502, 'lng': 103.7776894802915}, 'southwest': {'lat': 1.297611419708498, 'lng': 103.7749915197085}}}",3.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']",20 Lower Kent Ridge Road,,1.2991034,103.7763985
ChIJvx2HfFEa2jERtbztIksliwk,"The Wellness Centre (National University Hospital, NUH)",OPERATIONAL,"{'location': {'lat': 1.2946909, 'lng': 103.7832309}, 'viewport': {'northeast': {'lat': 1.296341380291502, 'lng': 103.7844668302915}, 'southwest': {'lat': 1.293643419708498, 'lng': 103.7817688697085}}}",465.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","5, Lower Kent Ridge Road Main Building, F02-02, Zone F Level 2",,1.2946909,103.7832309
ChIJuyTjgFEa2jERowxaZ0BLc7k,National University Hospital,OPERATIONAL,"{'location': {'lat': 1.2937083, 'lng': 103.7831445}, 'viewport': {'northeast': {'lat': 1.295036080291502, 'lng': 103.7850816802915}, 'southwest': {'lat': 1.292338119708498, 'lng': 103.7823837197085}}}",744.0,3.1,"['hospital', 'health', 'point_of_interest', 'establishment']",5 Lower Kent Ridge Road,,1.2937083,103.7831445
ChIJOQBm31Ma2jERImFvz_wKXxs,Fetal Care Centre,OPERATIONAL,"{'location': {'lat': 1.2937427, 'lng': 103.7834188}, 'viewport': {'northeast': {'lat': 1.295189030291502, 'lng': 103.7847905302915}, 'southwest': {'lat': 1.292491069708498, 'lng': 103.7820925697085}}}",52.0,1.5,"['hospital', 'health', 'point_of_interest', 'establishment']","5 Lower Kent Ridge Road, NUH Kent Ridge Wing, level 3 Zone D",,1.2937427,103.7834188
ChIJkSBPN1Ia2jERllvgpQCjbXI,NUH Medical Centre - Zone B Lobby Car Drop Off Point,OPERATIONAL,"{'location': {'lat': 1.29378, 'lng': 103.7844967}, 'viewport': {'northeast': {'lat': 1.2969622, 'lng': 103.7865961}, 'southwest': {'lat': 1.2903218, 'lng': 103.7797989}}}",220.0,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']",5 Lower Kent Ridge Road,,1.29378,103.7844967
ChIJ5deHRwAb2jERgS4Wdgp8r4E,NUH,OPERATIONAL,"{'location': {'lat': 1.2965508, 'lng': 103.7818028}, 'viewport': {'northeast': {'lat': 1.297952480291502, 'lng': 103.7831708802915}, 'southwest': {'lat': 1.295254519708498, 'lng': 103.7804729197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","10 Medical Drive, Singapore",,1.2965508,103.7818028
ChIJn_xKKFEa2jERDl6LdMrJqGQ,MMI Kent Ridge,OPERATIONAL,"{'location': {'lat': 1.2963384, 'lng': 103.7813088}, 'viewport': {'northeast': {'lat': 1.297751530291502, 'lng': 103.7826872802915}, 'southwest': {'lat': 1.295053569708498, 'lng': 103.7799893197085}}}",19.0,3.3,"['hospital', 'health', 'point_of_interest', 'establishment']","27 Medical Drive, Singapore",,1.2963384,103.7813088
ChIJwZd-h94b2jERU9Sfeq4hTgU,NUH Main Building Zone G,OPERATIONAL,"{'location': {'lat': 1.2951019, 'lng': 103.7827711}, 'viewport': {'northeast': {'lat': 1.296552830291502, 'lng': 103.7840076802915}, 'southwest': {'lat': 1.293854869708498, 'lng': 103.7813097197085}}}",18.0,4.2,"['hospital', 'health', 'point_of_interest', 'establishment']","5 Lower Kent Ridge Road, G01-11, Singapore",,1.2951019,103.7827711
ChIJe5r-oQcb2jERLh1eAyaUhc0,NUH Emergency Zone F,OPERATIONAL,"{'location': {'lat': 1.2951301, 'lng': 103.7829263}, 'viewport': {'northeast': {'lat': 1.296564980291502, 'lng': 103.7840848802915}, 'southwest': {'lat': 1.293867019708498, 'lng': 103.7813869197085}}}",20.0,2.5,"['hospital', 'health', 'point_of_interest', 'establishment']","12 Medical Drive, Singapore",,1.2951301,103.7829263
